Notoscopelus japonicus
Nuchequula nuchalis
Occidentarius platypogon
Odax cyanomelas
Odaxothrissa losera
Odontamblyopus lacepedii
Odontamblyopus rebecca
Odontamblyopus rubicundus
Odontamblyopus sp.
Odontaspis ferox
Odonus niger
Oedalechilus labeo
Oedalechilus labiosus
Okamejei acutispina
Okamejei hollandi
Okamejei kenojei
Okamejei meerdervoortii
Omegophora armilla
Omobranchus elegans
Omobranchus fasciolatoceps
Omosudis lowii
Oneirodes thompsoni
Oostethus manadensis
Ophichthus brevicaudatus
Ophichthus rotundus
Ophichthys cuchia
Ophiocara porocephala
Ophisternon infernale
Ophisurus macrorhynchos
Opisthoproctus soleatus
Opisthopterus tardoore
Opistognathus evermanni
Opistognathus jacksoniensis
Oplegnathus fasciatus
Oplegnathus punctatus
Orectolobus japonicus
Osteogeneiosus militaris
Osteoglossum bicirrhosum
Ostichthys japonicus
Ostorhinchus fasciatus
Ostorhinchus fleurieu
Ostorhinchus novemfasciatus
Ostorhinchus pleuron
Ostracion cubicus
Ostracion immaculatus
Ostracion rhinorhynchos
Ostracion whitleyi
Otolithes ruber
Oxuderces dentatus
Oxycheilinus unifasciatus
Oxyeleotris lineolata
Oxyeleotris marmorata
Oxymonacanthus longirostris
Oxyurichthys formosanus
Pagellus acarne
Pagellus bogaraveo
Pagellus erythrinus
Pagrus auriga
Pagrus caeruleostictus
Pagrus major
Pandaka pygmaea
Pao abei
Pao cochinchinensis
Pao suvattii
Paracanthurus hepatus
Paracentropogon rubripinnis
Paracentropyge multifasciata
Parachaeturichthys polynema
Paracirrhites arcatus
Paraconger notialis
Paracottus knerii
Paradiplospinus antarcticus
Parajulis poecilepterus
Paralichthys adspersus
Paralichthys californicus
Paralichthys dentatus
Paralichthys lethostigma
Paralichthys olivaceus
Paraliparis dipterus
Paraliparis meridionalis
Paraliparis sp.
Paraluteres prionurus
Parambassis ranga
Paramonacanthus choirocephalus
Parapercis cylindrica
Parapercis sexfasciata
Paraplagusia bilineata
Paraplagusia blochii
Paraplagusia japonica
Parapocryptes serperaster
Parapristipoma trilineatum
Parapterois heterura
Parargyrops edita
Parasudis truculenta
Parataeniophorus gulosus
Paratrypauchen microcephalus
Paraulopus oblongus
Parazen pacificus
Pardachirus pavoninus
Parexocoetus brachypterus
Parmaturus melanobranchus
Parophrys vetulus
Parupeneus chrysopleuron
Parupeneus heptacanthus
Parupeneus indicus
Parupeneus multifasciatus
Parupeneus pleurostigma
Pastinachus atrus
Pateobatis jenkinsii
Pavoraja nitida
Pegasus volitans
Pelagocephalus marki
Pellona ditchela
Pellona flavipinnis
Pellonula leonensis
Pellonula vorax
Pelotretis flavilatus
Peltorhamphus novaezeelandiae
Pempheris schwenkii
Pennahia argentata
Pennahia macrocephalus
Pennahia pawak
Pentaceros japonicus
Pentanemus quinquarius
Pentapodus setosus
Percalates novemaculeata
Percichthys trucha
Percilia gillissi
Percilia irwini
Periophthalmodon schlosseri
Periophthalmus argentilineatus
Periophthalmus barbarus
Periophthalmus magnuspinnatus
Periophthalmus minutus
Periophthalmus modestus
Periophthalmus novemradiatus
Pervagor janthinosoma
Petroscirtes breviceps
Photonectes margarita
Photopectoralis bindus
Phoxocampus belcheri
Phycodurus eques
Phyllopteryx taeniolatus
Physiculus japonicus
Pictichromis paccagnellae
Platax orbicularis
Platax teira
Platichthys stellatus
Platycephalus cultellatus
Platycephalus indicus
Platycephalus sp.
Platytroctes apus
Plectorhinchus chaetodonoides
Plectorhinchus cinctus
Plectorhinchus lineatus
Plectorhinchus orientalis
Plectorhinchus vittatus
Plectropomus areolatus
Plectropomus laevis
Plectropomus leopardus
Plesiobatis daviesi
Plesiops nakaharae
Pleuronichthys cornutus
Pleuronichthys japonicus
Plotosus japonicus
Plotosus lineatus
Polyacanthonotus rissoanus
Polydactylus plebeius
Polydactylus sextarius
Polyipnus polli
Polymixia japonica
Polymixia lowei
Polynemus dubius
Polynemus paradiseus
Polyspina piosae
Pomacanthus imperator
Pomacanthus xanthometopon
Pomacentrus moluccensis
Pomadasys kaakan
Pomatomus saltatrix
Pomatoschistus microps
Pomatoschistus minutus
Ponticola kessleri
Porichthys myriaster
Porocottus allisi
Poroderma pantherinum
Poromitra oscitans
Potamalosa richmondia
Potamothrissa acutirostris
Potamothrissa obtusirostris
Premnas biaculeatus
Priacanthus macracanthus
Priacanthus tayenus
Prionace glauca
Prionurus biafraensis
Prionurus laticlavius
Prionurus scalprum
Pristicon trimaculatus
Pristigenys niphonia
Pristiophorus japonicus
Pristipomoides auricilla
Pristipomoides filamentosus
Pristipomoides multidens
Pristipomoides sieboldii
Pristipomoides zonatus
Pristis clavata
Pristis pectinata
Pristis pristis
Pristis zijsron
Procetichthys kreffti
Procottus major
Prognichthys sealei
Promethichthys prometheus
Proterorhinus semilunaris
Protonibea diacanthus
Prototroctes maraena
Psammoperca waigiensis
Psedoliparis sp.
Psenes cyanophrys
Psenes pellucidus
Psenopsis anomala
Psettina iijimae
Psettodes cf.
Psettodes erumei
Pseudaesopia japonica
Pseudalutarius nasicornis
Pseudanthias dispar
Pseudanthias huchtii
Pseudanthias pascalus
Pseudanthias squamipinnis
Pseudechidna brummeri
Pseudobalistes flavimarginatus
Pseudobalistes fuscus
Pseudocaranx dentex
Pseudocarcharias kamoharai
Pseudocheilinus hexataenia
Pseudogobius fulvicaudus
Pseudogobius javanicus
Pseudogobius taijiangensis
Pseudolabrus eoethinus
Pseudolabrus sieboldi
Pseudoliparis swirei
Pseudomonacanthus peroni
Pseudomugil gertrudae
Pseudomyxus capensis
Pseudopentaceros richardsoni
Pseudopentaceros wheeleri
Pseudopleuronectes herzensteini
Pseudopleuronectes yokohamae
Pseudorhombus cinnamoneus
Pseudorhombus dupliciocellatus
Pseudorhombus levisquamis
Pseudorhombus pentophthalmus
Pseudoscopelus astronesthidens
Pseudotolithus elongatus
Pseudotolithus typus
Pseudotriakis microdon
Pseudotrichonotus altivelis
Pteraclis aesticola
Pteragogus flagellifer
Pterapogon kauderni
Pterocaesio digramma
Pterocaesio tile
Pterois miles
Pterois volitans
Pteroplatytrygon violacea
Pterothrissus gissu
Pterygotrigla hemisticta
Pterygotrigla ryukyuensis
Puck pinnata
Pygoplites diacanthus
Rachycentron canadum
Raja asterias
Raja brachyura
Raja clavata
Raja miraletus
Raja polystigma
Raja porosa
Raja pulchra
Raja radiata
Raja rhina
Raja undulata
Rajella lintea
Raneya brasiliensis
Ranzania laevis
Rastrelliger brachysoma
Rastrelliger kanagurta
Ratabulus megacephalus
Redigobius bikolanus
Regalecus glesne
Reinhardtius hippoglossoides
Repomucenus curvicornis
Retropinna retropinna
Retropinna semoni
Rexea antefurcata
Rexea nakamurai
Rexea prometheoides
Rexea solandri
Rhabdosargus sarba
Rhina ancylostoma
Rhincodon typus
Rhinecanthus aculeatus
Rhinobatos hynnicephalus
Rhinobatos schlegelii
Rhinochimaera pacifica
Rhinogobius brunneus
Rhinogobius cliffordpopei
Rhinogobius davidi
Rhinogobius duospilus
Rhinogobius estrellae
Rhinogobius filamentosus
Rhinogobius flumineus
Rhinogobius formosanus
Rhinogobius giurinus
Rhinogobius leavelli
Rhinogobius lentiginis
Rhinogobius maculagenys
Rhinogobius nagoyae
Rhinogobius niger
Rhinogobius rubromaculatus
Rhinogobius shennongensis
Rhinogobius similis
Rhinogobius sp.
Rhinogobius szechuanensis
Rhinogobius tandikan
Rhinogobius wuyanlingensis
Rhinogobius wuyiensis
Rhinogobius yaima
Rhinogobius yonezawai
Rhinomugil nasutus
Rhinomuraena quaesita
Rhinoptera brasiliensis
Rhizoprionodon acutus
Rhodichthys regina
Rhynchactis macrothrix
Rhynchoconger ectenurus
Rhynchopelates oxyrhynchus
Rinoctes nasutus
Robinsia catherinae
Rondeletia loricata
Rudarius ercodes
Ruvettus pretiosus
Saccopharynx lavenbergi
Sagamichthys abei
Salarias fasciatus
Samaris cristatus
Samariscus latus
Sarda orientalis
Sarda sarda
Sardina pilchardus
Sardinella albella
Sardinella fijiensis
Sardinella gibbosa
Sardinella jussieu
Sardinella lemuru
Sardinella longiceps
Sardinella maderensis
Sardinella zunasi
Sardinops melanostictus
Sardinops sagax
Sargocentron rubrum
Sargocentron spiniferum
Satyrichthys amiscus
Saurida microlepis
Saurida nebulosa
Saurida umeyoshii
Saurida undosquamis
Saurida wanieso
Scalicus amiscus
Scartelaos gigas
Scartelaos histophorus
Scarus forsteni
Scarus ghobban
Scarus rubroviolaceus
Scarus schlegeli
Scatophagus argus
Schedophilus medusophagus
Schedophilus velaini
Schismatogobius ampluvinculus
Sciades seemanni
Sciaenops ocellatus
Scleropages formosus
Scleropages jardinii
Scobinichthys granulatus
Scoliodon laticaudus
Scoliodon macrorhynchos
Scolopsis ciliata
Scolopsis vosmeri
Scomber australasicus
Scomber colias
Scomber japonicus
Scomberoides lysan
Scomberomorus cavalla
Scomberomorus concolor
Scomberomorus munroi
Scomberomorus niphonius
Scomberomorus semifasciatus
Scomberomorus sierra
Scomber scombrus
Scombrolabrax heterolepis
Scopelarchoides danae
Scopelarchus sp.
Scopelengys tristis
Scopelogadus mizolepis
Scopelosaurus hoedti
Scorpaena neglecta
Scorpaenopsis cirrosa
Scorpaenopsis ramaraoi
Scorpis lineolata
Scortum barcoo
Scuticaria tigrina
Scyliorhinus canicula
Scyliorhinus stellaris
Scyliorhinus torazame
Sebastes aleutianus
Sebastes caurinus
Sebastes ciliatus
Sebastes fasciatus
Sebastes hubbsi
Sebastes inermis
Sebastes koreanus
Sebastes longispinis
Sebastes maliger
Sebastes melanops
Sebastes melanostictus
Sebastes mentella
Sebastes minor
Sebastes nigrocinctus
Sebastes norvegicus
Sebastes oblongus
Sebastes oculatus
Sebastes owstoni
Sebastes pachycephalus
Sebastes rubrivinctus
Sebastes schlegelii
Sebastes steindachneri
Sebastes taczanowskii
Sebastes thompsoni
Sebastes trivittatus
Sebastes variabilis
Sebastes viviparus
Sebastes vulpes
Sebastiscus albofasciatus
Sebastiscus marmoratus
Sebastiscus tertius
Sebates schlegeli
Selar boops
Selar crumenophthalmus
Selaroides leptolepis
Selenotoca multifasciata
Seriola aureovittata
Seriola dumerili
Seriola lalandi
Seriola quinqueradiata
Seriola rivoliana
Seriolella porosa
Seriolina nigrofasciata
Serranidae sp.
Serranus papilionaceus
Serranus scriba
Serrivomer beanii
Serrivomer sector
Setipinna melanochir
Setipinna taty
Setipinna tenuifilis
Sicamugil cascasia
Sicydium altum
Sicydium salvini
Sicyopterus aiensis
Sicyopterus cynocephalus
Sicyopterus eudentatus
Sicyopterus franouxi
Sicyopterus japonicus
Sicyopterus lagocephalus
Sicyopterus lengguru
Sicyopterus lividus
Sicyopterus longifilis
Sicyopterus marquesensis
Sicyopterus microcephalus
Sicyopterus parvei
Sicyopterus pugnans
Sicyopterus punctissimus
Sicyopterus sarasini
Sicyopterus squamosissimus
Sicyopterus stimpsoni
Sicyopterus stiphodonoides
Sicyopus zosterophorus
Siganus canaliculatus
Siganus fuscescens
Siganus guttatus
Siganus luridus
Siganus puellus
Siganus rivulatus
Siganus sutor
Siganus unimaculatus
Siganus vulpinus
Sigmops gracilis
Sillaginopsis panijus
Sillago aeolus
Sillago asiatica
Sillago indica
Sillago ingenuua
Sillago japonica
Sillago panhwari
Sillago parvisquamis
Sillago sihama
Sillago sinica
Sillago sp.
Simenchelys parasitica
Simenchelys sp.
Sinobatis borneensis
Sirembo imberbis
Sladenia gardineri
Solea ovata
Solea senegalensis
Solegnathus hardwickii
Solegnathus spinosissimus
Solenostomus cyanopterus
Solenostomus paradoxus
Solivomer arenidens
Somniosus microcephalus
Somniosus pacificus
Sparus aurata
Sphaeramia orbicularis
Sphoeroides annulatus
Sphoeroides pachygaster
Sphoeroides parvus
Sphoeroides testudineus
Sphyraena barracuda
Sphyraena japonica
Sphyraena jello
Sphyraena pinguis
Sphyrna lewini
Sphyrna mokarran
Sphyrna tiburo
Sphyrna zygaena
Spratelloides delicatulus
Spratelloides gracilis
Sprattus antipodum
Sprattus muelleri
Sprattus sprattus
Squaliolus aliae
Squalogadus modificatus
Squalomugil nasutus
Squalus acanthias
Squalus blainville
Squalus brevirostris
Squalus formosus
Squalus mitsukurii
Squalus montalbani
Squatina aculeata
Squatina dumeril
Squatina formosa
Squatina japonica
Squatina nebulosa
Squatina oculata
Squatina squatina
Squatina tergocellatoides
Stegostoma fasciatum
Stemonidium hypomelas
Stenobrachius leucopsarus
Stephanolepis cirrhifer
Stereolepis doederleini
Sternoptyx diaphana
Stethojulis strigiventer
Stigmatogobius pleurostigma
Stiphodon alcedo
Stiphodon pelewensis
Stiphodon percnopterygionus
Stiphodon tuivi
Stolephorus chinensis
Stolephorus commersonnii
Stolephorus insularis
Stolephorus waitei
Stolothrissa tanganicae
Stomias atriventer
Strongylura anastomella
Strophidon sathete
Sufflamen fraenatum
Sundasalanx mekongensis
Sundasalanx praecox
Sundasalanx sp.
Symbolophorus californiensis
Symphurus orientalis
Symphurus plagiusa
Synagrops japonicus
Synagrops philippinensis
Synanceia verrucosa
Synaphobranchus kaupii
Synbranchus marmoratus
Synchiropus splendidus
Synchiropus sycorax
Syngnathoides biaculeatus
Syngnathus acus
Syngnathus auliscus
Syngnathus californiensis
Syngnathus euchrous
Syngnathus exilis
Syngnathus floridae
Syngnathus leptorhynchus
Syngnathus pelagicus
Syngnathus schlegeli
Syngnathus scovelli
Syngnathus typhle
Synodus kaianus
Synodus variegatus
Taaningichthys minimus
Tactostoma macropus
Taeniamia macroptera
Taenioides anguillaris
Taenioides cirratus
Taenioides sp.
Takifugu bimaculatus
Takifugu chinensis
Takifugu chrysops
Takifugu exascurus
Takifugu fasciatus
Takifugu flavidus
Takifugu niphobles
Takifugu oblongus
Takifugu obscurus
Takifugu ocellatus
Takifugu pardalis
Takifugu poecilonotus
Takifugu porphyreus
Takifugu pseudommus
Takifugu rubripes
Takifugu snyderi
Takifugu stictonotus
Takifugu vermicularis
Takifugu xanthopterus
Talismania antillarum
Talismania bifurcata
Taractes asper
Taractes rubescens
Taractichthys steindachneri
Tarletonbeania crenularis
Tentoriceps cristatus
Tenualosa ilisha
Tenualosa thibaudeaui
Tenualosa toli
Terapon jarbua
Terapon theraps
Tetrabrachium ocellatum
Tetractenos glaber
Tetragonurus atlanticus
Tetragonurus cuvieri
Tetraodon biocellatus
Tetraodon cutcutia
Tetraodon lineatus
Tetraodon mbu
Tetraodon miurus
Tetraodon nigroviridis
Tetraodon palembangensis
Tetrapturus angustirostris
Tetrapturus audax
Tetrapturus belone
Tetrapturus georgii
Tetrapturus pfluegeri
Thalassenchelys sp.
Thalassobathia pelagica
Thalassoma jansenii
Thalassoma lunare
Thalassoma quinquevittatum
Thamnaconus hypargyreus
Thamnaconus modestus
Thamnaconus septentrionalis
Thamnaconus tessellatus
Thryssa baelama
Thryssa dussumieri
Thryssa hamiltonii
Thryssa kammalensis
Thryssa setirostris
Thryssa vitrirostris
Thunnus alalunga
Thunnus albacares
Thunnus atlanticus
Thunnus maccoyii
Thunnus obesus
Thunnus orientalis
Thunnus thynnus
Thunnus tonggol
Thyrsites atun
Thyrsitoides marleyi
Tilodon sexfasciatum
Tilodon sexfasciatus
Torpedo marmorata
Torquigener brevipennis
Torquigener hypselogeneion
Torquigener pleurogramma
Toxotes chatareus
Trachidermus fasciatus
Trachinocephalus myops
Trachinops taeniatus
Trachinotus blochii
Trachinotus carolinus
Trachinotus ovatus
Trachipterus trachipterus
Trachipterus trachypterus
Trachurus japonicus
Trachurus trachurus
Trachyrhamphus serratus
Trachyrincus murrayi
Triacanthodes anomalus
Triacanthus biaculeatus
Triaenodon obesus
Trichiurus brevis
Trichiurus haumela
Trichiurus japonicus
Trichiurus lepturus
Trichonotus elegans
Trichonotus setiger
Tridentiger barbatus
Tridentiger bifasciatus
Tridentiger brevispinis
Tridentiger kuroiwae
Tridentiger obscurus
Tridentiger trigonocephalus
Triglops murrayi
Trigonolampa miriceps
Triodon macropterus
Triphoturus mexicanus
Triphoturus nigrescens
Triso dermopterus
Trixiphichthys weberi
Trypauchen vagina
Tylerius spinosissimus
Tylosurus acus
Tylosurus crocodilus
Typhlias pearsei
Upeneus japonicus
Upeneus sulphureus
Upeneus tragula
Uranoscopus cognatus
Uranoscopus japonicus
Uraspis helvola
Uraspis secunda
Variola albimarginata
Variola louti
Ventrifossa garmani
Verasper moseri
Verasper variegatus
Vinciguerria nimbaria
Wuhanlinigobius polylepis
Xanthichthys auromarginatus
Xenobalistes tumidipectoris
Xenocephalus elongatus
Xenodermichthys copei
Xiphias gladius
Xyrias revulsus
Xyrichtys novacula
Yongeichthys criniger
Zalieutes elater
Zanclus cornutus
Zapteryx exasperata
Zearaja chilensis
Zearaja maugeana
Zearaja nasuta
Zebrasoma flavescens
Zebrasoma scopas
Zebrias crossolepis
Zebrias quagga
Zebrias zebra
Zebrias zebrinus
Zenarchopterus buffonis
Zenarchopterus dispar
Zenopsis nebulosus
Zeus faber
Zoarces gillii
Zu cristatus
